,datayear,oshpd_id9,COUNTY,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TYPE_LIC,TYPE_CNTRL,TRAUMA_CTR,ED_LIC_LEVL_BEGIN,RURAL_HOSPITAL_FLAG,TEACH_HOSP,GAC_BED_LIC_SUBTOTL,MSSA_DESIGNATION,Sex_Male,Sex_Female,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care_Facility,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other,English,Spanish
56,2011,106164029,Kings,115 MALL DRIVE,HANFORD,93230,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,142,,38591.0,52157.0,,18659.0,12471.0,15506.0,12517.0,11156.0,7271.0,3965.0,2886.0,2237.0,4075.0,5.0,788.0,3919.0,57635.0,438.0,1032.0,128.0,26808.0,1072.0,841.0,87.0,,152.0,289.0,87693.0,271.0,213.0,46206.0,8906.0,5660.0,18623.0,,90748.0,167.0,74139.0,16442.0
57,2011,106171049,Lake,15630 18TH AVE - HWY 53,CLEARLAKE,95422,General Acute Care,Non-Profit Corporation (incl. Church-related),,Standby,,NO,32,,7382.0,8870.0,,1486.0,1528.0,2476.0,2009.0,2151.0,2459.0,1688.0,1087.0,1025.0,343.0,,69.0,679.0,1344.0,114.0,36.0,176.0,13834.0,2329.0,338.0,36.0,1.0,2.0,2.0,13278.0,126.0,44.0,7566.0,4422.0,331.0,2431.0,,16252.0,15.0,15832.0,405.0
58,2011,106171395,Lake,5176 HILL ROAD EAST,LAKEPORT,95453,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Basic,,NO,49,,7715.0,9682.0,,1520.0,1746.0,2502.0,2310.0,2132.0,2388.0,1767.0,1444.0,1241.0,347.0,,58.0,281.0,1983.0,694.0,121.0,27.0,14233.0,544.0,108.0,23.0,,,,16551.0,54.0,3.0,6203.0,4792.0,731.0,3087.0,,17397.0,35.0,16563.0,799.0
59,2011,106184008,Lassen,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,38,,4072.0,4708.0,,951.0,1106.0,1636.0,1081.0,1162.0,944.0,741.0,445.0,492.0,222.0,,66.0,177.0,579.0,371.0,31.0,27.0,7529.0,520.0,6.0,10.0,,3.0,28.0,8065.0,48.0,98.0,2529.0,1585.0,1203.0,2569.0,,8780.0,4.0,8707.0,69.0
60,2011,106190017,Los Angeles,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,General Acute Care,Investor - Partnership,,Basic,,NO,118,,4178.0,5449.0,,1037.0,1106.0,1465.0,1279.0,1364.0,1140.0,774.0,592.0,740.0,130.0,,1673.0,466.0,6131.0,3.0,90.0,7.0,1257.0,183.0,244.0,10.0,,42.0,9.0,8809.0,63.0,237.0,1175.0,2129.0,77.0,4804.0,,9627.0,829.0,7825.0,973.0
61,2011,106190034,Los Angeles,1600 WEST AVENUE J,LANCASTER,93534,General Acute Care,District,Level II,Basic,,NO,390,,36961.0,53387.0,,14939.0,11903.0,17688.0,12484.0,10936.0,9746.0,4334.0,2364.0,1812.0,4142.0,,956.0,25970.0,31181.0,113.0,668.0,265.0,31195.0,393.0,2869.0,139.0,8.0,10.0,16.0,86608.0,60.0,171.0,49699.0,9688.0,2996.0,11628.0,,90348.0,194.0,83064.0,7090.0
62,2011,106190045,Los Angeles,100 FALLS CANYON ROAD,AVALON,90704,General Acute Care,Non-Profit Corporation (incl. Church-related),,Standby,,NO,8,,695.0,767.0,,200.0,216.0,198.0,148.0,152.0,196.0,141.0,91.0,88.0,31.0,1.0,14.0,14.0,421.0,1.0,34.0,68.0,910.0,134.0,4.0,1.0,,,,1320.0,1.0,,291.0,220.0,34.0,654.0,,1462.0,6.0,1154.0,302.0
63,2011,106190053,Los Angeles,"1050 LINDEN AVENUE, BOX 887",LONG BEACH,90801,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,389,,20385.0,23967.0,,6549.0,4349.0,8105.0,6509.0,6676.0,5396.0,2654.0,1188.0,980.0,1946.0,,1354.0,11111.0,18811.0,281.0,597.0,538.0,11660.0,455.0,650.0,72.0,1.0,1.0,5.0,42898.0,,45.0,22874.0,5884.0,1133.0,3822.0,,44352.0,91.0,37441.0,6820.0
64,2011,106190066,Los Angeles,9542 EAST ARTESIA BOULEVARD,BELLFLOWER,90706,General Acute Care,Investor - Corporation,,Basic,,NO,112,,3588.0,5146.0,,1782.0,1178.0,1692.0,1255.0,1016.0,692.0,327.0,165.0,101.0,526.0,,510.0,1483.0,5343.0,56.0,45.0,36.0,1261.0,87.0,326.0,7.0,1.0,6.0,,8223.0,,32.0,4234.0,570.0,,2275.0,,8734.0,32.0,7153.0,1549.0
65,2011,106190081,Los Angeles,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,224,,11586.0,13927.0,,4651.0,3318.0,4043.0,3298.0,2634.0,2239.0,1583.0,1371.0,1389.0,987.0,,362.0,264.0,22749.0,3.0,212.0,82.0,1841.0,1.0,1571.0,62.0,7.0,,8.0,23123.0,151.0,211.0,11443.0,6979.0,610.0,1675.0,,25513.0,338.0,20653.0,4522.0
66,2011,106190110,Los Angeles,3828 DELMAS TERRACE,CULVER CITY,90231,General Acute Care,Investor - Corporation,,Basic,,NO,329,,8196.0,8896.0,2.0,1662.0,1757.0,2837.0,2536.0,2768.0,2704.0,1272.0,683.0,653.0,222.0,,520.0,6750.0,4138.0,57.0,440.0,95.0,5094.0,264.0,730.0,30.0,,2.0,,15401.0,120.0,63.0,675.0,4217.0,467.0,6867.0,,17094.0,200.0,16207.0,687.0
67,2011,106190125,Los Angeles,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,288,,22010.0,27126.0,1.0,7157.0,6367.0,10261.0,7464.0,6486.0,5383.0,2292.0,932.0,582.0,2213.0,,138.0,17688.0,27048.0,64.0,696.0,728.0,2775.0,434.0,1239.0,98.0,,3.0,1.0,46585.0,608.0,10.0,26429.0,3872.0,2165.0,2750.0,,49137.0,33.0,35132.0,13972.0
68,2011,106190148,Los Angeles,555 EAST HARDY STREET,INGLEWOOD,90301,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,345,,17499.0,23675.0,,5132.0,5096.0,9357.0,6360.0,5984.0,5136.0,2017.0,535.0,297.0,1260.0,,164.0,25741.0,11646.0,,427.0,,3196.0,580.0,656.0,,2.0,,1.0,39171.0,493.0,92.0,21287.0,1638.0,225.0,4283.0,,41174.0,385.0,37104.0,3685.0
69,2011,106190159,Los Angeles,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,107,,3054.0,3418.0,,691.0,782.0,1139.0,945.0,1026.0,859.0,462.0,252.0,242.0,74.0,,649.0,984.0,3012.0,,7.0,2.0,1818.0,138.0,100.0,22.0,2.0,,,5974.0,36.0,200.0,1949.0,962.0,324.0,1632.0,,6472.0,58.0,5794.0,620.0
70,2011,106190170,Los Angeles,4650 SUNSET BOULEVARD,LOS ANGELES,90027,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I - Pediatric,Basic,,NO,603,,30783.0,26603.0,,35416.0,11328.0,332.0,53.0,28.0,26.0,6.0,1.0,1.0,10195.0,,1996.0,3627.0,45794.0,10.0,4517.0,,1442.0,109.0,1352.0,5.0,,,,55710.0,159.0,4.0,52717.0,25.0,209.0,4435.0,,57386.0,407.0,30558.0,26421.0
71,2011,106190197,Los Angeles,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,General Acute Care,Investor - Corporation,,Standby,,NO,81,,11333.0,14683.0,3.0,8832.0,4568.0,3605.0,2970.0,2076.0,1144.0,657.0,366.0,195.0,1607.0,,16.0,223.0,25680.0,2.0,59.0,5.0,35.0,337.0,361.0,3.0,8.0,,3.0,25265.0,14.0,25.0,19269.0,870.0,55.0,1830.0,,26020.0,53.0,9047.0,16920.0
72,2011,106190198,Los Angeles,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,General Acute Care,Investor - Limited Liability Company,,Standby,,NO,91,,4422.0,4466.0,1.0,2067.0,823.0,818.0,842.0,945.0,1138.0,765.0,532.0,437.0,522.0,,99.0,718.0,6914.0,7.0,53.0,28.0,1070.0,3874.0,315.0,5.0,,5.0,58.0,4603.0,3.0,24.0,4342.0,2084.0,109.0,1364.0,,8889.0,33.0,4515.0,4341.0
73,2011,106190200,Los Angeles,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,190,,8145.0,10868.0,,3589.0,2510.0,2591.0,2325.0,2135.0,1731.0,1195.0,971.0,1275.0,691.0,,4269.0,136.0,5514.0,5.0,360.0,9.0,8720.0,352.0,245.0,29.0,,13.0,7.0,17937.0,114.0,128.0,1859.0,2939.0,499.0,11029.0,,19013.0,1427.0,16330.0,1256.0
74,2011,106190240,Los Angeles,3700 EAST SOUTH STREET,LAKEWOOD,90712,General Acute Care,Investor - Corporation,,Basic,,NO,172,,15280.0,21156.0,,4276.0,4191.0,6088.0,5044.0,5161.0,4312.0,2634.0,2053.0,1908.0,769.0,,1957.0,11111.0,12052.0,30.0,1552.0,449.0,9285.0,517.0,1068.0,95.0,12.0,187.0,,34090.0,177.0,282.0,3989.0,6814.0,771.0,17947.0,,36436.0,193.0,34500.0,1743.0
75,2011,106190243,Los Angeles,11500 BROOKSHIRE AVENUE,DOWNEY,90241,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,199,,17982.0,23579.0,,8491.0,6000.0,6290.0,5207.0,4139.0,3215.0,2391.0,2029.0,1939.0,1860.0,,417.0,2102.0,33364.0,26.0,1503.0,19.0,4130.0,424.0,1418.0,32.0,8.0,2.0,1.0,39059.0,95.0,144.0,18949.0,5693.0,799.0,9984.0,,41561.0,121.0,33881.0,7559.0
76,2011,106190256,Los Angeles,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,General Acute Care,Investor - Partnership,,Basic,,NO,102,,6812.0,7867.0,,3100.0,2085.0,2470.0,2077.0,1693.0,1303.0,681.0,361.0,286.0,623.0,,70.0,1230.0,12895.0,64.0,51.0,17.0,352.0,269.0,240.0,16.0,,2.0,,14052.0,63.0,32.0,6876.0,757.0,120.0,2690.0,,14679.0,19.0,6451.0,8209.0
77,2011,106190280,Los Angeles,16237 VENTURA BOULEVARD,ENCINO,91436,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,109,,3391.0,4150.0,1.0,622.0,635.0,1329.0,1213.0,1353.0,1041.0,511.0,341.0,430.0,67.0,,135.0,756.0,855.0,,426.0,4.0,5366.0,166.0,240.0,8.0,,,2.0,7082.0,,2.0,1662.0,1310.0,140.0,2387.0,,7542.0,162.0,7241.0,139.0
78,2011,106190298,Los Angeles,250 SOUTH GRAND AVENUE,GLENDORA,91741,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,105,,9322.0,11955.0,4.0,3384.0,3243.0,3511.0,2603.0,2495.0,2272.0,1398.0,930.0,759.0,686.0,,507.0,702.0,9968.0,41.0,346.0,32.0,9685.0,248.0,179.0,25.0,3.0,7.0,9.0,20705.0,55.0,46.0,2021.0,2673.0,88.0,12658.0,,21281.0,385.0,18927.0,1969.0
79,2011,106190315,Los Angeles,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,General Acute Care,Investor - Partnership,,Basic,,NO,210,,7181.0,8542.0,1.0,2998.0,1752.0,2194.0,1730.0,1693.0,1427.0,1149.0,953.0,1090.0,738.0,,5901.0,315.0,8353.0,3.0,56.0,,1096.0,244.0,273.0,43.0,1.0,29.0,,14943.0,120.0,59.0,1951.0,2742.0,502.0,8430.0,,15724.0,1519.0,12027.0,2178.0
80,2011,106190323,Los Angeles,1509 EAST WILSON TERRACE,GLENDALE,91206,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,357,,12839.0,16386.0,1.0,3724.0,3249.0,4680.0,4049.0,3745.0,3279.0,2218.0,1749.0,1714.0,816.0,3.0,1627.0,807.0,8797.0,14.0,1.0,37.0,17943.0,623.0,554.0,49.0,,38.0,3.0,27195.0,,263.0,10459.0,4879.0,565.0,9020.0,,29226.0,2301.0,25574.0,1351.0
81,2011,106190328,Los Angeles,150 WEST ROUTE 66,GLENDORA,91740,General Acute Care,Investor - Partnership,,Basic,,NO,107,,1330.0,1604.0,,470.0,395.0,519.0,468.0,378.0,323.0,159.0,83.0,58.0,81.0,,224.0,2.0,1315.0,1036.0,,8.0,349.0,64.0,138.0,3.0,,,54.0,2543.0,,119.0,1454.0,590.0,24.0,199.0,,2934.0,23.0,2426.0,485.0
82,2011,106190352,Los Angeles,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,104,,6981.0,7876.0,,3572.0,2449.0,2397.0,2007.0,1684.0,1023.0,487.0,263.0,195.0,780.0,,643.0,182.0,13326.0,,42.0,9.0,655.0,454.0,312.0,18.0,,,,13920.0,139.0,11.0,2946.0,619.0,398.0,8205.0,,14857.0,89.0,9355.0,5413.0
83,2011,106190382,Los Angeles,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,General Acute Care,Investor - Corporation,,Basic,,NO,345,,12540.0,13754.0,1.0,535.0,2140.0,6241.0,5275.0,4472.0,3699.0,1974.0,1065.0,716.0,178.0,,1643.0,3892.0,10833.0,8.0,4486.0,45.0,5388.0,325.0,2692.0,61.0,6.0,23.0,12.0,22602.0,291.0,163.0,5504.0,2827.0,890.0,9241.0,,26295.0,1559.0,18630.0,6106.0
84,2011,106190385,Los Angeles,15031 RINALDI STREET,MISSION HILLS,91345,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,329,,24541.0,31320.0,7.0,13293.0,7488.0,8548.0,6377.0,5525.0,4305.0,3052.0,2422.0,2415.0,2443.0,,1078.0,2197.0,40354.0,13.0,946.0,73.0,11207.0,638.0,232.0,74.0,4.0,3.0,3.0,54568.0,132.0,205.0,23563.0,7785.0,1312.0,14334.0,,55868.0,493.0,43755.0,11620.0
85,2011,106190392,Los Angeles,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,380,,11338.0,12707.0,,1178.0,1891.0,5083.0,4074.0,3781.0,3329.0,2058.0,1219.0,983.0,449.0,,2226.0,4591.0,11350.0,44.0,219.0,64.0,5551.0,745.0,1789.0,74.0,,1.0,,21007.0,420.0,9.0,4801.0,3385.0,495.0,6931.0,,24045.0,1186.0,15289.0,7570.0
86,2011,106190400,Los Angeles,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,585,,19235.0,22715.0,2.0,5628.0,4582.0,6525.0,5613.0,5402.0,4749.0,3203.0,2278.0,2570.0,1402.0,,2643.0,7152.0,14632.0,26.0,1347.0,42.0,16110.0,206.0,325.0,110.0,,4.0,51.0,39882.0,154.0,156.0,11885.0,7575.0,969.0,14792.0,,41952.0,926.0,36592.0,4434.0
87,2011,106190413,Los Angeles,210 W. SAN BERNARDINO ROAD,COVINA,91723,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,138,,4920.0,6591.0,1.0,1060.0,1326.0,1938.0,1541.0,1570.0,1558.0,943.0,743.0,628.0,205.0,,621.0,660.0,6230.0,11.0,149.0,11.0,3830.0,249.0,278.0,35.0,2.0,1.0,5.0,10522.0,226.0,164.0,1182.0,2295.0,143.0,5631.0,,11512.0,352.0,9750.0,1410.0
88,2011,106190422,Los Angeles,3330 WEST LOMITA BOULEVARD,TORRANCE,90505,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,361,,17858.0,23478.0,1.0,4674.0,4453.0,5076.0,5004.0,5286.0,4736.0,3651.0,3520.0,4013.0,924.0,,4991.0,5089.0,10733.0,144.0,3066.0,48.0,17266.0,296.0,164.0,56.0,1.0,2.0,4.0,40053.0,,752.0,6338.0,9083.0,765.0,20918.0,,41337.0,958.0,37521.0,2858.0
89,2011,106190429,Los Angeles,4867 SUNSET BOULEVARD,LOS ANGELES,90027,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,YES,396,,29548.0,31948.0,,4652.0,4943.0,10530.0,9215.0,8836.0,8446.0,6287.0,4390.0,3253.0,944.0,,6760.0,8459.0,25681.0,139.0,4385.0,822.0,15250.0,370.0,961.0,20.0,23.0,97.0,2.0,59027.0,635.0,88.0,9974.0,11240.0,267.0,35643.0,,61496.0,1806.0,49262.0,10428.0
90,2011,106190431,Los Angeles,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,235,,20554.0,26237.0,2.0,4631.0,4779.0,6366.0,5335.0,6104.0,5890.0,5109.0,4362.0,3395.0,822.0,,3733.0,14567.0,13274.0,92.0,2485.0,3340.0,9302.0,531.0,516.0,22.0,16.0,156.0,1.0,44987.0,403.0,122.0,5337.0,10210.0,207.0,27731.0,,46793.0,504.0,42017.0,4272.0
91,2011,106190432,Los Angeles,13652 CANTARA STREET,PANORAMA CITY,91402,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,218,,20212.0,24020.0,,4509.0,4660.0,6453.0,5249.0,5607.0,5674.0,4319.0,3486.0,3370.0,905.0,,3669.0,2930.0,19038.0,133.0,691.0,3779.0,13992.0,158.0,361.0,28.0,24.0,30.0,8.0,42615.0,372.0,49.0,5318.0,9279.0,131.0,24483.0,,44232.0,1191.0,36418.0,6623.0
92,2011,106190434,Los Angeles,6041 CADILLAC AVENUE,LOS ANGELES,90034,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,305,,24762.0,32846.0,2.0,4762.0,4893.0,9086.0,6949.0,7342.0,7601.0,6238.0,5028.0,4795.0,916.0,,2024.0,27417.0,12419.0,228.0,2542.0,2652.0,10328.0,808.0,539.0,65.0,64.0,255.0,4.0,55076.0,417.0,76.0,8006.0,12804.0,216.0,30583.0,,57610.0,586.0,52236.0,4788.0
93,2011,106190470,Los Angeles,4101 TORRANCE BOULEVARD,TORRANCE,90503,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,327,,21781.0,28416.0,2.0,7901.0,5294.0,7845.0,6597.0,6029.0,5161.0,3353.0,2927.0,3113.0,1979.0,,3859.0,8021.0,16219.0,24.0,2126.0,169.0,19781.0,916.0,482.0,81.0,6.0,31.0,1.0,47863.0,214.0,468.0,13927.0,8554.0,1869.0,18563.0,,50199.0,1056.0,45795.0,3348.0
94,2011,106190475,Los Angeles,1720 TERMINO AVENUE,LONG BEACH,90804,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,163,,8492.0,10324.0,,1752.0,2011.0,3897.0,2935.0,3118.0,2277.0,1116.0,610.0,867.0,233.0,,699.0,4544.0,4085.0,9.0,270.0,5.0,9204.0,896.0,444.0,41.0,1.0,5.0,,16325.0,42.0,128.0,5312.0,2912.0,756.0,5540.0,,18816.0,93.0,18174.0,549.0
95,2011,106190500,Los Angeles,4650 LINCOLN BOULEVARD,MARINA DEL REY,90291,General Acute Care,Investor - Corporation,,Basic,,NO,105,,8690.0,9384.0,,937.0,1462.0,3641.0,3133.0,2882.0,2425.0,1451.0,964.0,1066.0,113.0,,633.0,4189.0,2418.0,32.0,1417.0,501.0,8884.0,434.0,855.0,39.0,5.0,11.0,,16546.0,147.0,35.0,931.0,2961.0,567.0,9457.0,,18074.0,265.0,17185.0,624.0
96,2011,106190517,Los Angeles,18321 CLARK STREET,TARZANA,91356,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,249,,10555.0,13902.0,,3639.0,2656.0,3178.0,3150.0,2864.0,2699.0,1810.0,1532.0,2134.0,795.0,,405.0,1420.0,4215.0,5.0,325.0,12.0,18075.0,309.0,217.0,34.0,13.0,21.0,23.0,23615.0,97.0,96.0,5871.0,4704.0,756.0,8267.0,,24457.0,91.0,23689.0,677.0
97,2011,106190521,Los Angeles,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,General Acute Care,Investor - Partnership,,Basic,,NO,103,,11861.0,16185.0,,4112.0,3610.0,5794.0,4080.0,3590.0,3057.0,1519.0,767.0,561.0,956.0,,734.0,15145.0,9955.0,55.0,354.0,38.0,1765.0,862.0,2461.0,88.0,,4.0,40.0,24350.0,77.0,152.0,12127.0,2174.0,652.0,5323.0,,28046.0,127.0,23424.0,4495.0
98,2011,106190522,Los Angeles,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,255,,10453.0,12440.0,,2617.0,2216.0,3482.0,3116.0,2936.0,2585.0,2082.0,1736.0,1519.0,604.0,,1342.0,781.0,9166.0,3.0,2368.0,36.0,9197.0,86.0,556.0,35.0,2.0,10.0,,21696.0,42.0,57.0,8774.0,4502.0,974.0,4850.0,,22893.0,1787.0,18558.0,2548.0
99,2011,106190524,Los Angeles,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,85,,5864.0,7094.0,,1879.0,1949.0,2068.0,1931.0,1939.0,1407.0,785.0,389.0,340.0,271.0,,717.0,1390.0,8160.0,9.0,35.0,1.0,2646.0,158.0,201.0,15.0,3.0,38.0,5.0,11859.0,28.0,201.0,7349.0,1675.0,263.0,883.0,,12958.0,249.0,8320.0,4389.0
100,2011,106190525,Los Angeles,2801 ATLANTIC AVENUE,LONG BEACH,90806,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II & Level II - Ped,Basic,,YES,420,,29358.0,36887.0,,16222.0,8788.0,10156.0,7246.0,6615.0,5171.0,3051.0,1911.0,1758.0,5327.0,,5055.0,16398.0,31714.0,106.0,1376.0,35.0,11561.0,605.0,2957.0,81.0,,15.0,,61829.0,300.0,309.0,9954.0,5680.0,3832.0,36998.0,,66245.0,806.0,55533.0,9906.0
101,2011,106190529,Los Angeles,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,574,,12285.0,15192.0,,4003.0,3045.0,3968.0,3167.0,3272.0,2832.0,2204.0,1819.0,2368.0,799.0,,3232.0,2054.0,11722.0,15.0,1024.0,,9430.0,722.0,582.0,88.0,5.0,5.0,3.0,25307.0,59.0,296.0,2205.0,5896.0,559.0,14150.0,,27477.0,707.0,24809.0,1961.0
102,2011,106190534,Los Angeles,5900 WEST OLYMPIA BLVD,LOS ANGELES,90036,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,204,,8695.0,10411.0,,1002.0,1464.0,3404.0,3150.0,3194.0,2964.0,1637.0,943.0,1235.0,113.0,,739.0,8546.0,3167.0,,1591.0,37.0,5026.0,879.0,643.0,75.0,4.0,32.0,,17253.0,98.0,68.0,5930.0,3613.0,1038.0,4072.0,,19106.0,360.0,17528.0,1218.0
103,2011,106190547,Los Angeles,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,General Acute Care,Investor - Partnership,,Basic,,NO,101,,4146.0,6358.0,,1647.0,1204.0,1659.0,1360.0,1119.0,965.0,795.0,641.0,684.0,430.0,,467.0,141.0,9475.0,2.0,18.0,,401.0,264.0,130.0,15.0,1.0,4.0,,10064.0,14.0,7.0,1684.0,1652.0,164.0,5680.0,,10504.0,28.0,6326.0,4150.0
104,2011,106190555,Los Angeles,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I & Level II - Ped,Basic,,YES,896,,26249.0,29723.0,8.0,4341.0,3315.0,10227.0,9643.0,8630.0,6875.0,4886.0,3067.0,3899.0,993.0,104.0,2684.0,12745.0,8873.0,56.0,1138.0,138.0,30346.0,107.0,797.0,123.0,13.0,109.0,5.0,53611.0,665.0,181.0,8749.0,10931.0,1892.0,24068.0,,55980.0,2346.0,51683.0,1951.0
105,2011,106190568,Los Angeles,18300 ROSCOE BOULEVARD,NORTHRIDGE,91328,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II & Level II - Ped,Basic,,NO,371,,17845.0,21636.0,2.0,7033.0,5117.0,6783.0,5041.0,4746.0,3946.0,2121.0,1560.0,1660.0,1476.0,,2013.0,3058.0,18415.0,94.0,1898.0,175.0,13830.0,548.0,344.0,59.0,34.0,,,38295.0,35.0,85.0,15652.0,5508.0,1853.0,10042.0,,39483.0,600.0,32535.0,6348.0
106,2011,106190570,Los Angeles,13222 BLOOMFIELD AVENUE,NORWALK,90650,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,50,,3628.0,3749.0,,687.0,672.0,932.0,916.0,1066.0,1150.0,780.0,528.0,527.0,119.0,,275.0,854.0,4183.0,2.0,133.0,141.0,1789.0,2605.0,272.0,13.0,1.0,1.0,36.0,4296.0,53.0,85.0,2332.0,2020.0,183.0,1302.0,,7377.0,84.0,6084.0,1209.0
107,2011,106190587,Los Angeles,2776 PACIFIC AVENUE,LONG BEACH,90806,General Acute Care,Investor - Corporation,,Basic,,NO,84,,4163.0,5058.0,1.0,681.0,887.0,1580.0,1495.0,1621.0,1491.0,726.0,349.0,247.0,145.0,,829.0,2972.0,2819.0,45.0,384.0,27.0,2146.0,158.0,738.0,10.0,1.0,11.0,27.0,8009.0,61.0,105.0,4460.0,1426.0,307.0,1092.0,,9222.0,94.0,8456.0,672.0
108,2011,106190630,Los Angeles,1798 NORTH GAREY AVENUE,POMONA,91767,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,415,,30576.0,39833.0,,13573.0,8812.0,10995.0,8342.0,7817.0,6279.0,4046.0,3081.0,3355.0,4109.0,,2259.0,7135.0,37918.0,9.0,2937.0,197.0,19954.0,750.0,2432.0,94.0,25.0,32.0,15.0,65372.0,280.0,580.0,10591.0,9349.0,2962.0,34407.0,,70409.0,632.0,58553.0,11224.0
109,2011,106190631,Los Angeles,12401 EAST WASHINGTON BLVD.,WHITTIER,90602,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,409,,23892.0,30865.0,1.0,9833.0,6908.0,8308.0,6510.0,5779.0,4726.0,3411.0,3028.0,3675.0,2576.0,4.0,981.0,748.0,42667.0,20.0,80.0,16.0,10246.0,1503.0,510.0,86.0,42.0,233.0,47.0,51565.0,268.0,294.0,18454.0,9543.0,2547.0,16466.0,,54758.0,110.0,48092.0,6556.0
110,2011,106190636,Los Angeles,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,325,,18503.0,22544.0,1.0,8624.0,5912.0,6889.0,5137.0,4272.0,3487.0,1929.0,1285.0,1117.0,2396.0,,2216.0,1348.0,31601.0,37.0,583.0,40.0,5223.0,800.0,295.0,38.0,1.0,2.0,3.0,39455.0,146.0,200.0,5633.0,3937.0,855.0,22087.0,,41048.0,891.0,30154.0,10003.0
