,datayear,oshpd_id9,COUNTY,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TYPE_LIC,TYPE_CNTRL,TRAUMA_CTR,ED_LIC_LEVL_BEGIN,RURAL_HOSPITAL_FLAG,TEACH_HOSP,GAC_BED_LIC_SUBTOTL,MSSA_DESIGNATION,Sex_Male,Sex_Female,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care_Facility,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other,English,Spanish
59,2008,106160725, Kings,450 GREENFIELD AVENUE,HANFORD,93230,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,64,,23143.0,28523.0,,9297.0,7397.0,8362.0,7078.0,6559.0,4360.0,2633.0,1915.0,1740.0,2315.0,10.0,565.0,1870.0,32115.0,265.0,681.0,61.0,16109.0,826.0,593.0,109.0,,4.0,171.0,49523.0,205.0,55.0,22049.0,6108.0,3344.0,13433.0,,51666.0,,,
60,2008,106160787, Kings,1025 NORTH DOUTY STREET,HANFORD,93230,General Acute Care,Non-Profit Corporation (incl. Church-related),,Standby,,NO,49,,6701.0,10042.0,,3086.0,2286.0,3527.0,2399.0,2012.0,1199.0,543.0,260.0,236.0,1194.0,1.0,182.0,1343.0,8875.0,110.0,167.0,29.0,6037.0,4.0,230.0,15.0,,2.0,,16156.0,11.0,,8388.0,1256.0,1324.0,3336.0,,16743.0,,,
61,2008,106171049, Lake,15630 18TH AVE - HWY 53,CLEARLAKE,95422,General Acute Care,Non-Profit Corporation (incl. Church-related),,Standby,,NO,32,,6752.0,7846.0,,1403.0,1639.0,2077.0,1581.0,2193.0,1883.0,1400.0,984.0,1094.0,342.0,2.0,49.0,651.0,1128.0,153.0,35.0,96.0,12486.0,1422.0,182.0,31.0,,4.0,1.0,12807.0,94.0,55.0,6359.0,3856.0,323.0,2397.0,,14598.0,,,
62,2008,106171395, Lake,5176 HILL ROAD EAST,LAKEPORT,95453,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Basic,,NO,49,,7782.0,9211.0,,1682.0,2118.0,2277.0,2115.0,2539.0,2236.0,1381.0,1139.0,1092.0,414.0,,41.0,286.0,1675.0,686.0,120.0,10.0,14175.0,401.0,67.0,29.0,,1.0,,16073.0,31.0,7.0,5655.0,3845.0,1128.0,4017.0,,16993.0,,,
63,2008,106184008, Lassen,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,38,,4336.0,4568.0,,851.0,1211.0,1424.0,1184.0,1278.0,1041.0,733.0,502.0,463.0,217.0,,76.0,260.0,568.0,281.0,22.0,11.0,7686.0,745.0,82.0,5.0,1.0,,8.0,7937.0,47.0,62.0,2208.0,1768.0,1488.0,2684.0,,8904.0,,,
64,2008,106190017, Los Angeles,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,General Acute Care,Investor - Partnership,,Basic,,NO,118,,3268.0,3814.0,,783.0,893.0,1186.0,937.0,990.0,824.0,504.0,398.0,446.0,121.0,,1204.0,239.0,4650.0,6.0,62.0,28.0,893.0,116.0,114.0,11.0,,7.0,24.0,6718.0,11.0,77.0,889.0,1304.0,118.0,3598.0,,7082.0,,,
65,2008,106190034, Los Angeles,1600 WEST AVENUE J,LANCASTER,93534,General Acute Care,District,,Basic,,NO,390,,34343.0,45866.0,,13908.0,11933.0,14554.0,10342.0,10890.0,7441.0,3207.0,1885.0,1536.0,4513.0,,876.0,20390.0,29098.0,110.0,553.0,251.0,28931.0,526.0,1680.0,157.0,6.0,1.0,,77673.0,27.0,135.0,40879.0,7618.0,4649.0,12551.0,,80209.0,,,
66,2008,106190045, Los Angeles,100 FALLS CANYON ROAD,AVALON,90704,General Acute Care,Non-Profit Corporation (incl. Church-related),,Standby,,NO,8,,630.0,595.0,,122.0,194.0,183.0,113.0,172.0,168.0,112.0,65.0,63.0,29.0,4.0,28.0,13.0,353.0,2.0,5.0,,824.0,96.0,3.0,1.0,,,,1122.0,,2.0,187.0,149.0,46.0,598.0,,1225.0,,,
67,2008,106190053, Los Angeles,"1050 LINDEN AVENUE, BOX 887",LONG BEACH,90801,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,389,,16199.0,18684.0,,4915.0,3549.0,5987.0,5296.0,5390.0,4030.0,1956.0,1061.0,989.0,1710.0,,1216.0,8478.0,14862.0,176.0,208.0,155.0,9788.0,290.0,464.0,59.0,,1.0,,33710.0,,52.0,16936.0,4677.0,1010.0,4061.0,,34883.0,,,
68,2008,106190066, Los Angeles,9542 EAST ARTESIA BOULEVARD,BELLFLOWER,90706,General Acute Care,Investor - Corporation,,Basic,,NO,112,,6518.0,12356.0,,2629.0,2279.0,3340.0,2572.0,2501.0,1887.0,1214.0,878.0,474.0,1099.0,1.0,1761.0,2222.0,10244.0,47.0,402.0,1045.0,3153.0,87.0,317.0,6.0,,1.0,1.0,18406.0,,17.0,8063.0,2187.0,248.0,6343.0,,18874.0,,,
69,2008,106190081, Los Angeles,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,224,,11708.0,13906.0,,4425.0,3392.0,3943.0,3082.0,2662.0,2228.0,1605.0,1405.0,1402.0,1470.0,,284.0,186.0,22481.0,,286.0,32.0,2345.0,27.0,820.0,69.0,1.0,1.0,,24020.0,121.0,229.0,11013.0,7650.0,734.0,1978.0,,25614.0,,,
70,2008,106190110, Los Angeles,3828 DELMAS TERRACE,CULVER CITY,90231,General Acute Care,Investor - Corporation,,Basic,,NO,329,,8034.0,9169.0,,1684.0,1712.0,2836.0,2552.0,3035.0,2357.0,1132.0,782.0,813.0,299.0,1.0,378.0,6138.0,3925.0,51.0,935.0,723.0,5053.0,306.0,454.0,49.0,1.0,1.0,,14912.0,5.0,154.0,41.0,5322.0,469.0,6995.0,,17203.0,,,
71,2008,106190125, Los Angeles,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,285,,20917.0,24491.0,10.0,7008.0,6188.0,8800.0,6453.0,6252.0,4833.0,1997.0,913.0,679.0,2287.0,8.0,252.0,16971.0,24302.0,68.0,597.0,917.0,2311.0,46.0,950.0,156.0,,2.0,2.0,42941.0,46.0,,23600.0,4219.0,3385.0,3228.0,,45418.0,,,
72,2008,106190148, Los Angeles,555 EAST HARDY STREET,INGLEWOOD,90301,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,317,,18895.0,24851.0,1.0,5157.0,5130.0,7976.0,6160.0,6621.0,5256.0,2763.0,1779.0,1327.0,1577.0,1.0,176.0,27751.0,10474.0,264.0,2327.0,303.0,2452.0,565.0,828.0,286.0,3.0,,1.0,41337.0,245.0,157.0,12746.0,5863.0,676.0,11524.0,,43747.0,,,
73,2008,106190155, Los Angeles,2070 CENTURY PARK EAST,LOS ANGELES,90067,General Acute Care,Investor - Partnership,,Basic,,No,142,,1572.0,1645.0,,166.0,256.0,581.0,552.0,577.0,455.0,237.0,160.0,224.0,9.0,,127.0,331.0,350.0,,108.0,,2301.0,6.0,114.0,5.0,,,1.0,3055.0,1.0,2.0,133.0,503.0,291.0,1716.0,,3217.0,,,
74,2008,106190159, Los Angeles,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,137,,2998.0,3062.0,,588.0,664.0,1008.0,849.0,1025.0,793.0,441.0,280.0,299.0,113.0,,666.0,908.0,2705.0,,1.0,,1780.0,123.0,120.0,27.0,7.0,2.0,,5505.0,24.0,251.0,1561.0,1082.0,806.0,1351.0,,6060.0,,,
75,2008,106190170, Los Angeles,4650 SUNSET BOULEVARD,LOS ANGELES,90027,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I - Pediatric,Basic,,NO,286,,30474.0,24667.0,,32329.0,10829.0,221.0,34.0,28.0,12.0,4.0,,1.0,11682.0,1.0,2513.0,4871.0,43800.0,8.0,2536.0,16.0,1397.0,323.0,257.0,5.0,,102.0,1.0,54233.0,209.0,6.0,49835.0,21.0,216.0,5069.0,,55141.0,,,
76,2008,106190197, Los Angeles,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,General Acute Care,Investor - Corporation,,Standby,,NO,81,,10747.0,12637.0,,7986.0,4004.0,3240.0,2517.0,1723.0,1015.0,535.0,311.0,144.0,1907.0,2.0,4.0,40.0,23184.0,2.0,14.0,19.0,121.0,116.0,1033.0,3.0,,3.0,,22111.0,3.0,,16278.0,1253.0,175.0,2132.0,,23384.0,,,
77,2008,106190198, Los Angeles,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,General Acute Care,Investor - Limited Liability Company,,Standby,,NO,100,,3232.0,4140.0,,2044.0,870.0,809.0,734.0,585.0,548.0,370.0,337.0,309.0,766.0,,51.0,239.0,6794.0,,12.0,11.0,265.0,49.0,169.0,1.0,1.0,,4.0,7129.0,4.0,5.0,3453.0,990.0,134.0,1881.0,,7372.0,,,
78,2008,106190200, Los Angeles,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,190,,8611.0,10323.0,,3311.0,2404.0,2573.0,2447.0,2088.0,1689.0,1126.0,992.0,1300.0,1003.0,1.0,3703.0,310.0,8053.0,59.0,1508.0,21.0,5280.0,241.0,434.0,48.0,,,28.0,18018.0,42.0,81.0,1991.0,2593.0,565.0,10952.0,,18934.0,,,
79,2008,106190240, Los Angeles,3700 EAST SOUTH STREET,LAKEWOOD,90712,General Acute Care,Investor - Corporation,,Basic,,NO,172,,11739.0,16876.0,6.0,3656.0,3403.0,4558.0,3981.0,3977.0,2991.0,1902.0,1689.0,1746.0,713.0,5.0,1718.0,8302.0,9483.0,30.0,553.0,99.0,8436.0,252.0,635.0,48.0,9.0,40.0,12.0,27432.0,61.0,124.0,3498.0,5591.0,795.0,13828.0,,28621.0,,,
80,2008,106190243, Los Angeles,11500 BROOKSHIRE AVENUE,DOWNEY,90241,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,199,,17184.0,22054.0,,7186.0,5192.0,5922.0,5027.0,4153.0,3245.0,2360.0,2027.0,2042.0,2084.0,,534.0,1988.0,29786.0,5.0,1827.0,22.0,5076.0,450.0,1524.0,14.0,3.0,1.0,,36608.0,90.0,104.0,14342.0,6083.0,1178.0,12735.0,,39238.0,,,
81,2008,106190256, Los Angeles,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,General Acute Care,Investor - Partnership,,Basic,,NO,102,,6565.0,7745.0,,3369.0,1946.0,2479.0,2052.0,1458.0,975.0,491.0,399.0,241.0,900.0,,74.0,297.0,13488.0,79.0,51.0,18.0,303.0,176.0,187.0,28.0,,,,13850.0,52.0,16.0,5137.0,733.0,912.0,3258.0,,14310.0,,,
82,2008,106190280, Los Angeles,16237 VENTURA BOULEVARD,ENCINO,91436,General Acute Care,Investor - individual,,Basic,,NO,109,,3932.0,4557.0,,656.0,720.0,1502.0,1449.0,1428.0,993.0,527.0,470.0,672.0,71.0,1.0,123.0,650.0,544.0,2.0,274.0,5.0,6891.0,177.0,132.0,10.0,,,1.0,8161.0,3.0,3.0,542.0,1524.0,204.0,4269.0,,8489.0,,,
83,2008,106190298, Los Angeles,250 SOUTH GRAND AVENUE,GLENDORA,91741,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,105,,9303.0,10982.0,2.0,2945.0,2867.0,3067.0,2524.0,2562.0,2086.0,1345.0,1174.0,1064.0,653.0,,437.0,613.0,8054.0,38.0,216.0,7.0,10922.0,350.0,200.0,30.0,6.0,,,19582.0,53.0,66.0,1614.0,3238.0,888.0,11914.0,,20287.0,,,
84,2008,106190315, Los Angeles,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,General Acute Care,Investor - Partnership,,Basic,,NO,210,,6685.0,7432.0,,2897.0,1681.0,1933.0,1734.0,1542.0,1187.0,792.0,811.0,727.0,813.0,,5615.0,130.0,7345.0,,23.0,3.0,1001.0,296.0,697.0,31.0,1.0,1.0,1.0,13017.0,51.0,10.0,1812.0,2248.0,743.0,7664.0,,14117.0,,,
85,2008,106190323, Los Angeles,1509 EAST WILSON TERRACE,GLENDALE,91206,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,357,,11917.0,14470.0,,3464.0,2949.0,4081.0,3725.0,3467.0,2859.0,1880.0,1551.0,1483.0,925.0,3.0,1369.0,756.0,7751.0,15.0,,11.0,16485.0,537.0,617.0,54.0,,,,24662.0,,158.0,8450.0,4673.0,600.0,8628.0,,26387.0,,,
86,2008,106190328, Los Angeles,150 WEST ROUTE 66,GLENDORA,91740,General Acute Care,Investor - Partnership,,Basic,,NO,107,,1715.0,1858.0,,589.0,476.0,614.0,526.0,455.0,354.0,226.0,110.0,64.0,159.0,,287.0,3.0,1501.0,1279.0,,24.0,479.0,55.0,189.0,7.0,4.0,8.0,25.0,3231.0,2.0,28.0,1729.0,777.0,42.0,257.0,,3573.0,,,
87,2008,106190352, Los Angeles,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,104,,6617.0,7211.0,,3133.0,2079.0,2336.0,1925.0,1614.0,887.0,482.0,275.0,149.0,946.0,2.0,540.0,180.0,11828.0,1.0,79.0,19.0,1181.0,202.0,615.0,37.0,,,,12870.0,93.0,8.0,2802.0,578.0,474.0,6828.0,,13828.0,,,
88,2008,106190382, Los Angeles,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,General Acute Care,Investor - Corporation,,Basic,,NO,345,,12328.0,13478.0,,585.0,2067.0,6039.0,5078.0,4839.0,3304.0,1740.0,1104.0,793.0,256.0,1.0,1960.0,3518.0,11562.0,8.0,2924.0,22.0,5812.0,316.0,1265.0,67.0,1.0,,,23812.0,214.0,127.0,5208.0,3263.0,4275.0,6676.0,,25806.0,,,
89,2008,106190385, Los Angeles,15031 RINALDI STREET,MISSION HILLS,91345,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,206,,21942.0,27772.0,3.0,9894.0,6407.0,7839.0,6285.0,5297.0,3863.0,2587.0,2238.0,2116.0,3191.0,,804.0,1862.0,30374.0,90.0,8360.0,174.0,8053.0,648.0,248.0,75.0,4.0,1.0,,48480.0,105.0,96.0,20362.0,6191.0,831.0,15184.0,,49717.0,,,
90,2008,106190392, Los Angeles,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,380,,10906.0,12236.0,1.0,1500.0,1905.0,4869.0,3832.0,3587.0,2887.0,1795.0,1190.0,940.0,636.0,2.0,2282.0,4091.0,11284.0,29.0,138.0,36.0,5283.0,415.0,670.0,72.0,2.0,,,21711.0,271.0,1.0,4528.0,3115.0,634.0,6712.0,,23143.0,,,
91,2008,106190400, Los Angeles,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,582,,20191.0,23865.0,1.0,6026.0,4968.0,7213.0,6383.0,5605.0,4360.0,2990.0,2250.0,2341.0,1921.0,,2595.0,7876.0,14457.0,54.0,2063.0,98.0,16914.0,187.0,309.0,87.0,,393.0,13.0,42080.0,77.0,96.0,11519.0,5478.0,1303.0,18691.0,,44057.0,,,
92,2008,106190413, Los Angeles,210 W. SAN BERNARDINO ROAD,COVINA,91723,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,138,,5500.0,6907.0,,1296.0,1612.0,1830.0,1712.0,1696.0,1374.0,940.0,805.0,888.0,252.0,2.0,573.0,746.0,6314.0,11.0,88.0,9.0,4666.0,279.0,335.0,24.0,1.0,1.0,9.0,11491.0,137.0,75.0,1332.0,2649.0,358.0,5906.0,,12407.0,,,
93,2008,106190422, Los Angeles,3330 WEST LOMITA BOULEVARD,TORRANCE, 90505-5073,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,361,,20599.0,26196.0,,5828.0,5315.0,5983.0,5991.0,6411.0,5134.0,3479.0,3641.0,3630.0,1378.0,5.0,5305.0,5836.0,229.0,1124.0,1492.0,249.0,32560.0,380.0,200.0,66.0,6.0,1.0,949.0,45106.0,58.0,,3154.0,5996.0,851.0,32548.0,,46795.0,,,
94,2008,106190429, Los Angeles,4867 SUNSET BOULEVARD,LOS ANGELES,90027,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,439,,27038.0,29064.0,4.0,4071.0,5064.0,8451.0,8692.0,8642.0,8377.0,5441.0,3970.0,2625.0,773.0,,5372.0,6840.0,24248.0,66.0,2839.0,3196.0,13545.0,179.0,647.0,27.0,1.0,106.0,,54431.0,256.0,10.0,3413.0,8699.0,273.0,37565.0,,56106.0,,,
95,2008,106190430, Los Angeles,9400 EAST ROSECRANS AVENUE,BELLFLOWER,90706,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,352,,31235.0,41106.0,18.0,8929.0,8592.0,10843.0,10238.0,9809.0,8704.0,5863.0,4425.0,2835.0,2121.0,,3710.0,14787.0,36547.0,61.0,5595.0,336.0,11323.0,1061.0,730.0,51.0,24.0,131.0,21.0,69662.0,260.0,91.0,7607.0,9629.0,142.0,48980.0,,72359.0,,,
96,2008,106190431, Los Angeles,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,235,,19582.0,24966.0,6.0,4010.0,4918.0,6015.0,5743.0,6239.0,5788.0,4566.0,3738.0,2727.0,809.0,1.0,3076.0,13627.0,12452.0,48.0,4094.0,2526.0,8731.0,589.0,477.0,35.0,18.0,85.0,,42935.0,237.0,96.0,4034.0,8452.0,278.0,29121.0,,44554.0,,,
97,2008,106190432, Los Angeles,13652 CANTARA STREET,PANORAMA CITY,91402,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,218,,15331.0,18830.0,,2828.0,3531.0,4604.0,4447.0,5024.0,4643.0,3208.0,2707.0,2518.0,651.0,,1651.0,1567.0,7986.0,21.0,597.0,14230.0,8109.0,221.0,326.0,34.0,7.0,35.0,,33069.0,84.0,31.0,2698.0,6576.0,112.0,20873.0,,34161.0,,,
98,2008,106190434, Los Angeles,6041 CADILLAC AVENUE,LOS ANGELES,90034,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,305,,22809.0,29517.0,1.0,4193.0,4829.0,7853.0,6963.0,7498.0,6979.0,5236.0,4063.0,3743.0,970.0,,1348.0,22393.0,10040.0,24.0,5195.0,5321.0,8006.0,521.0,349.0,71.0,11.0,42.0,4.0,50921.0,126.0,21.0,5195.0,9883.0,71.0,30649.0,,52327.0,,,
99,2008,106190455, Los Angeles,43830 NORTH 10TH STREET WEST,LANCASTER,93534,General Acute Care,Investor - Corporation,,Basic,,NO,117,,7668.0,9585.0,,1257.0,1862.0,2512.0,2472.0,3136.0,2411.0,1458.0,994.0,918.0,232.0,1.0,22.0,803.0,456.0,,126.0,14496.0,1350.0,65.0,1533.0,,,1.0,,15530.0,14.0,33.0,2681.0,2237.0,658.0,9176.0,,17253.0,,,
100,2008,106190470, Los Angeles,4101 TORRANCE BOULEVARD,TORRANCE,90503,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,315,,18969.0,23976.0,,6231.0,4721.0,6443.0,5961.0,5697.0,4127.0,2692.0,2457.0,2883.0,1733.0,,3918.0,6021.0,11687.0,67.0,1383.0,34.0,19835.0,787.0,402.0,84.0,5.0,3.0,1.0,41163.0,124.0,369.0,9060.0,7256.0,1954.0,19836.0,,42945.0,,,
101,2008,106190475, Los Angeles,1720 TERMINO AVENUE,LONG BEACH,90804,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,188,,8249.0,9968.0,,1671.0,2037.0,3713.0,2975.0,3088.0,1964.0,982.0,604.0,871.0,311.0,1.0,644.0,4070.0,3647.0,23.0,152.0,3.0,9678.0,860.0,404.0,59.0,3.0,,,15611.0,56.0,117.0,4414.0,2433.0,893.0,6494.0,,18217.0,,,
102,2008,106190500, Los Angeles,4650 LINCOLN BOULEVARD,MARINA DEL REY,90291,General Acute Care,Investor - Corporation,,Basic,,No,105,,9119.0,10103.0,,1020.0,1552.0,3789.0,3495.0,3171.0,2548.0,1395.0,1036.0,1071.0,145.0,,565.0,4271.0,1553.0,161.0,2654.0,398.0,9620.0,434.0,812.0,63.0,1.0,11.0,,17689.0,96.0,52.0,982.0,2936.0,1108.0,9803.0,,19222.0,,,
103,2008,106190517, Los Angeles,18321 CLARK STREET,TARZANA,91356,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,245,,9853.0,12280.0,,3351.0,2380.0,2807.0,2828.0,2786.0,2352.0,1569.0,1471.0,1897.0,692.0,,235.0,996.0,2692.0,2.0,1373.0,101.0,16734.0,232.0,157.0,28.0,1.0,1.0,2.0,21530.0,78.0,74.0,1422.0,4451.0,422.0,12026.0,,22133.0,,,
104,2008,106190521, Los Angeles,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,General Acute Care,Investor - Partnership,,Basic,,NO,103,,9651.0,13817.0,1.0,3546.0,3427.0,4841.0,3429.0,2846.0,1987.0,1104.0,701.0,497.0,1091.0,,690.0,12219.0,8707.0,64.0,366.0,183.0,1240.0,594.0,1083.0,103.0,,9.0,1.0,21255.0,86.0,111.0,9739.0,1776.0,569.0,5632.0,,23469.0,,,
105,2008,106190522, Los Angeles,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,255,,10036.0,11888.0,,2326.0,1949.0,3074.0,2880.0,3052.0,2442.0,2148.0,1787.0,1573.0,693.0,,1324.0,809.0,8946.0,8.0,1963.0,94.0,8780.0,292.0,450.0,50.0,3.0,5.0,,20961.0,28.0,31.0,7258.0,4633.0,844.0,5723.0,,21924.0,,,
106,2008,106190524, Los Angeles,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,85,,5739.0,6311.0,1.0,1875.0,1827.0,1922.0,1700.0,1744.0,1195.0,598.0,446.0,348.0,396.0,,666.0,1125.0,6887.0,14.0,114.0,12.0,3233.0,2.0,383.0,23.0,,3.0,,11212.0,18.0,171.0,6286.0,1422.0,344.0,1201.0,,12051.0,,,
107,2008,106190525, Los Angeles,2801 ATLANTIC AVENUE,LONG BEACH,90806,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II & Level II - Ped,Basic,,YES,420,,26848.0,32840.0,2.0,13765.0,8002.0,8555.0,6627.0,6325.0,4867.0,2716.0,1747.0,1730.0,5352.0,4.0,4685.0,14961.0,26610.0,108.0,1521.0,7.0,11798.0,627.0,1487.0,105.0,,12.0,,56731.0,277.0,230.0,9855.0,5340.0,4738.0,31116.0,,59690.0,,,
108,2008,106190529, Los Angeles,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,434,,13394.0,16084.0,1.0,4161.0,3466.0,4072.0,3570.0,3421.0,2903.0,2079.0,2094.0,2599.0,1114.0,,3343.0,2164.0,11466.0,10.0,999.0,,11497.0,444.0,592.0,78.0,3.0,60.0,,28065.0,39.0,133.0,2539.0,6587.0,733.0,14599.0,,29479.0,,,
109,2008,106190534, Los Angeles,5925 SAN VICENTE BOULEVARD,LOS ANGELES,90019,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,204,,5931.0,7379.0,,648.0,965.0,2259.0,2053.0,2573.0,2056.0,962.0,738.0,971.0,85.0,,706.0,7177.0,97.0,,805.0,119.0,4406.0,323.0,604.0,75.0,2.0,1.0,,12119.0,125.0,51.0,3832.0,2705.0,594.0,3230.0,,13310.0,,,
110,2008,106190547, Los Angeles,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK, 91754-4780,General Acute Care,Investor - Partnership,,Basic,,NO,101,,3967.0,5624.0,,1677.0,1105.0,1466.0,1194.0,1006.0,762.0,672.0,596.0,587.0,526.0,,351.0,114.0,8176.0,2.0,56.0,604.0,288.0,234.0,380.0,12.0,,,,8965.0,,,1733.0,1406.0,193.0,4916.0,,9591.0,,,
111,2008,106190555, Los Angeles,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I & Level II - Ped,Basic,,YES,901,,25586.0,28697.0,20.0,4827.0,3689.0,10841.0,10427.0,8123.0,6151.0,3623.0,2474.0,2771.0,1263.0,114.0,2550.0,12805.0,7639.0,63.0,231.0,317.0,30698.0,188.0,405.0,90.0,24.0,5.0,,52418.0,1148.0,12.0,8315.0,8115.0,2094.0,26356.0,,54303.0,,,
112,2008,106190568, Los Angeles,18300 ROSCOE BOULEVARD,NORTHRIDGE,91328,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,371,,14664.0,16709.0,,4891.0,3991.0,5444.0,4352.0,4049.0,3013.0,1636.0,1247.0,1271.0,1478.0,1.0,1455.0,2302.0,13641.0,59.0,2244.0,290.0,11382.0,378.0,335.0,76.0,3.0,,,30417.0,18.0,70.0,10195.0,4340.0,1982.0,9731.0,,31373.0,,,
113,2008,106190570, Los Angeles,13222 BLOOMFIELD AVENUE,NORWALK,90650,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,50,,2962.0,3082.0,,683.0,570.0,905.0,815.0,958.0,798.0,462.0,331.0,400.0,122.0,,264.0,593.0,3585.0,11.0,84.0,40.0,1467.0,98.0,255.0,10.0,3.0,3.0,16.0,5578.0,38.0,38.0,1769.0,1238.0,259.0,1362.0,,6044.0,,,
114,2008,106190587, Los Angeles,2776 PACIFIC AVENUE,LONG BEACH,90806,General Acute Care,Investor - Corporation,,Basic,,NO,84,,4020.0,6024.0,,1138.0,1144.0,1720.0,1615.0,1782.0,1209.0,588.0,337.0,212.0,299.0,,721.0,3428.0,3825.0,15.0,222.0,10.0,1823.0,43.0,1034.0,3.0,,1.0,1.0,8834.0,,82.0,5722.0,1137.0,220.0,921.0,,10044.0,,,
115,2008,106190630, Los Angeles,1798 NORTH GAREY AVENUE,POMONA,91767,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,415,,26374.0,33655.0,,11828.0,7924.0,9340.0,6934.0,6776.0,4965.0,2946.0,2439.0,2527.0,4348.0,2.0,1798.0,6156.0,30576.0,4.0,1845.0,1.0,19649.0,508.0,1026.0,114.0,7.0,25.0,13.0,56944.0,108.0,506.0,13635.0,7185.0,2222.0,26265.0,,60029.0,,,
116,2008,106190631, Los Angeles,12401 EAST WASHINGTON BLVD.,WHITTIER,90602,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,409,,22080.0,27645.0,2.0,9422.0,6879.0,7586.0,6306.0,5281.0,4100.0,2509.0,2232.0,2596.0,2810.0,6.0,899.0,687.0,38346.0,16.0,108.0,40.0,9631.0,1031.0,462.0,74.0,29.0,21.0,,47580.0,236.0,196.0,14938.0,6790.0,2379.0,17272.0,,49727.0,,,
