,datayear,oshpd_id9,COUNTY,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TYPE_LIC,TYPE_CNTRL,TRAUMA_CTR,ED_LIC_LEVL_BEGIN,RURAL_HOSPITAL_FLAG,TEACH_HOSP,GAC_BED_LIC_SUBTOTL,MSSA_DESIGNATION,Sex_Male,Sex_Female,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care_Facility,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other,English,Spanish
56,2009,106160725,Kings,450 GREENFIELD AVENUE,HANFORD,93230,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,64,,27474.0,34958.0,1.0,12488.0,9387.0,9768.0,8352.0,8129.0,4889.0,2932.0,2051.0,1815.0,2616.0,6.0,548.0,2403.0,40580.0,258.0,766.0,31.0,17847.0,255.0,571.0,84.0,,2.0,138.0,61003.0,292.0,57.0,29028.0,6742.0,3701.0,15167.0,,62433.0,145.0,50084.0,12204.0
57,2009,106160787,Kings,1025 NORTH DOUTY STREET,HANFORD,93230,General Acute Care,Non-Profit Corporation (incl. Church-related),,Standby,,NO,49,,7323.0,10681.0,,3852.0,2471.0,3690.0,2419.0,1970.0,1168.0,564.0,313.0,245.0,1311.0,1.0,168.0,1626.0,9850.0,155.0,162.0,17.0,6026.0,,273.0,13.0,,13.0,1.0,17437.0,10.0,3.0,9424.0,1299.0,1378.0,3327.0,,18004.0,31.0,15766.0,2207.0
58,2009,106171049,Lake,15630 18TH AVE - HWY 53,CLEARLAKE,95422,General Acute Care,Non-Profit Corporation (incl. Church-related),,Standby,,NO,32,,6639.0,7654.0,,1248.0,1542.0,2211.0,1628.0,1963.0,2110.0,1413.0,909.0,974.0,294.0,1.0,53.0,705.0,1070.0,133.0,62.0,76.0,12194.0,1766.0,320.0,32.0,,4.0,2.0,12034.0,96.0,29.0,6147.0,3732.0,285.0,2350.0,,14293.0,7.0,13924.0,362.0
59,2009,106171395,Lake,5176 HILL ROAD EAST,LAKEPORT,95453,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Basic,,NO,49,,7813.0,9515.0,,1728.0,2087.0,2627.0,2069.0,2280.0,2258.0,1604.0,1190.0,1131.0,354.0,,61.0,275.0,1933.0,699.0,112.0,14.0,14234.0,458.0,85.0,25.0,,2.0,,16055.0,27.0,10.0,6157.0,4320.0,789.0,3769.0,,17328.0,55.0,16518.0,755.0
60,2009,106184008,Lassen,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,38,,4448.0,5052.0,,1025.0,1245.0,1611.0,1114.0,1255.0,1099.0,712.0,532.0,586.0,321.0,,142.0,199.0,543.0,351.0,32.0,84.0,8149.0,917.0,93.0,8.0,,,7.0,8324.0,55.0,85.0,2705.0,1935.0,1345.0,2560.0,,9500.0,16.0,9400.0,84.0
61,2009,106190017,Los Angeles,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,General Acute Care,Investor - Partnership,,Basic,,NO,118,,3778.0,4721.0,,938.0,1133.0,1365.0,1115.0,1259.0,997.0,580.0,453.0,523.0,136.0,,1374.0,428.0,5541.0,4.0,87.0,14.0,1051.0,150.0,268.0,10.0,,2.0,7.0,7913.0,15.0,120.0,1319.0,1531.0,70.0,4237.0,,8499.0,2051.0,5822.0,626.0
62,2009,106190034,Los Angeles,1600 WEST AVENUE J,LANCASTER,93534,General Acute Care,District,,Basic,,NO,390,,41327.0,55861.0,2.0,18475.0,14811.0,17724.0,12364.0,11919.0,9007.0,3966.0,2186.0,1572.0,5166.0,,996.0,24848.0,36587.0,124.0,693.0,331.0,33611.0,472.0,3520.0,167.0,7.0,2.0,1.0,92825.0,32.0,117.0,52076.0,8465.0,3984.0,13866.0,,97190.0,847.0,88434.0,7909.0
63,2009,106190045,Los Angeles,100 FALLS CANYON ROAD,AVALON,90704,General Acute Care,Non-Profit Corporation (incl. Church-related),,Standby,,NO,8,,695.0,700.0,,147.0,201.0,218.0,120.0,167.0,218.0,143.0,71.0,83.0,27.0,,5.0,5.0,401.0,,48.0,4.0,932.0,122.0,4.0,1.0,,,,1253.0,,7.0,220.0,209.0,37.0,644.0,,1395.0,5.0,1146.0,244.0
64,2009,106190053,Los Angeles,"1050 LINDEN AVENUE, BOX 887",LONG BEACH,90801,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,389,,17119.0,19969.0,,5801.0,3998.0,6818.0,5014.0,5403.0,4386.0,1975.0,1031.0,972.0,1690.0,,1272.0,9094.0,15977.0,203.0,255.0,214.0,10073.0,350.0,585.0,66.0,2.0,,1.0,35761.0,,54.0,18716.0,4793.0,957.0,3771.0,,37088.0,181.0,30955.0,5952.0
65,2009,106190066,Los Angeles,9542 EAST ARTESIA BOULEVARD,BELLFLOWER,90706,General Acute Care,Investor - Corporation,,Basic,,NO,112,,3958.0,5594.0,,2141.0,1393.0,1759.0,1311.0,1081.0,682.0,323.0,167.0,109.0,586.0,,573.0,1476.0,5997.0,42.0,64.0,117.0,1283.0,114.0,255.0,13.0,,2.0,,9123.0,,7.0,5968.0,713.0,89.0,1052.0,,9552.0,49.0,7363.0,2140.0
66,2009,106190081,Los Angeles,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,224,,11343.0,13396.0,1.0,4874.0,3376.0,3762.0,2901.0,2620.0,1963.0,1396.0,1361.0,1245.0,1242.0,,292.0,222.0,21856.0,1.0,249.0,23.0,2097.0,14.0,1281.0,51.0,3.0,4.0,2.0,22750.0,136.0,198.0,10656.0,6966.0,666.0,1756.0,,24740.0,10785.0,11163.0,2792.0
67,2009,106190110,Los Angeles,3828 DELMAS TERRACE,CULVER CITY,90231,General Acute Care,Investor - Corporation,,Basic,,NO,329,,8457.0,9840.0,1.0,2018.0,1903.0,2990.0,2779.0,3027.0,2600.0,1198.0,752.0,762.0,269.0,,397.0,6290.0,4304.0,61.0,618.0,1332.0,5296.0,253.0,604.0,42.0,1.0,,,16443.0,2.0,83.0,30.0,5298.0,327.0,7730.0,,18298.0,152.0,17266.0,880.0
68,2009,106190125,Los Angeles,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,285,,22485.0,26079.0,7.0,7684.0,6888.0,9623.0,6969.0,6356.0,4890.0,2246.0,857.0,653.0,2405.0,,234.0,17775.0,26687.0,67.0,685.0,829.0,2294.0,917.0,852.0,150.0,,,,46152.0,169.0,,25652.0,4233.0,2882.0,3033.0,,48571.0,216.0,34047.0,14308.0
69,2009,106190148,Los Angeles,555 EAST HARDY STREET,INGLEWOOD,90301,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,317,,19559.0,26595.0,1.0,5580.0,5535.0,8777.0,6394.0,6629.0,5904.0,2915.0,1777.0,1214.0,1430.0,,282.0,29302.0,11904.0,,989.0,,3678.0,912.0,889.0,251.0,3.0,2.0,,43446.0,317.0,152.0,19951.0,5739.0,456.0,5356.0,,46155.0,4794.0,41357.0,4.0
70,2009,106190159,Los Angeles,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,107,,3261.0,3512.0,,732.0,855.0,1162.0,1016.0,1107.0,821.0,425.0,294.0,251.0,110.0,,669.0,1071.0,3100.0,,1.0,3.0,1929.0,152.0,115.0,18.0,2.0,2.0,2.0,6288.0,34.0,159.0,1836.0,1030.0,749.0,1624.0,,6773.0,95.0,5948.0,730.0
71,2009,106190170,Los Angeles,4650 SUNSET BOULEVARD,LOS ANGELES,90027,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I - Pediatric,Basic,,NO,286,,34243.0,28649.0,,37853.0,12800.0,265.0,51.0,27.0,25.0,7.0,,,11864.0,,2645.0,4163.0,50716.0,9.0,3610.0,7.0,1742.0,254.0,2888.0,6.0,,,,59555.0,161.0,,57769.0,36.0,176.0,4911.0,,62892.0,469.0,32382.0,30041.0
72,2009,106190176,Los Angeles,1500 EAST DUARTE ROAD,DUARTE,91010,General Acute Care,Non-Profit Corporation (incl. Church-related),,0,,NO,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2009,106190197,Los Angeles,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,General Acute Care,Investor - Corporation,,Standby,,NO,81,,12237.0,14380.0,,9413.0,4750.0,3591.0,2866.0,1945.0,1042.0,592.0,358.0,150.0,1910.0,,3.0,59.0,26476.0,,7.0,1.0,71.0,251.0,831.0,2.0,,,,25445.0,2.0,1.0,19511.0,751.0,74.0,2292.0,,26617.0,1455.0,5997.0,19165.0
74,2009,106190198,Los Angeles,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,General Acute Care,Investor - Limited Liability Company,,Standby,,NO,100,,3818.0,4470.0,,2254.0,1026.0,892.0,759.0,728.0,621.0,511.0,380.0,373.0,744.0,,44.0,404.0,7281.0,2.0,23.0,18.0,516.0,2866.0,324.0,2.0,,2.0,9.0,5064.0,7.0,14.0,4157.0,1211.0,131.0,1835.0,,8288.0,34.0,3205.0,5049.0
75,2009,106190200,Los Angeles,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,190,,8966.0,10936.0,,3914.0,2686.0,2539.0,2444.0,2150.0,1756.0,1257.0,950.0,1266.0,940.0,,4361.0,213.0,6946.0,56.0,1527.0,11.0,6788.0,354.0,219.0,26.0,,1.0,29.0,18874.0,103.0,80.0,1960.0,2988.0,585.0,11660.0,,19902.0,1355.0,17319.0,1228.0
76,2009,106190240,Los Angeles,3700 EAST SOUTH STREET,LAKEWOOD,90712,General Acute Care,Investor - Corporation,,Basic,,NO,172,,12641.0,18240.0,2.0,4095.0,3841.0,5045.0,4144.0,4334.0,3381.0,1970.0,1723.0,1671.0,679.0,,1900.0,8939.0,10040.0,25.0,1088.0,288.0,8603.0,460.0,1088.0,63.0,5.0,92.0,4.0,28853.0,128.0,183.0,4044.0,5676.0,816.0,15355.0,,30883.0,83.0,29035.0,1765.0
77,2009,106190243,Los Angeles,11500 BROOKSHIRE AVENUE,DOWNEY,90241,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,199,,19182.0,24559.0,,9137.0,6528.0,6512.0,5200.0,4269.0,3286.0,2526.0,2033.0,2042.0,2208.0,,486.0,2219.0,34254.0,9.0,1793.0,22.0,4958.0,319.0,1632.0,17.0,6.0,6.0,4.0,40863.0,138.0,165.0,18845.0,5998.0,1090.0,11914.0,,43741.0,153.0,34843.0,8745.0
78,2009,106190256,Los Angeles,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,General Acute Care,Investor - Partnership,,Basic,,NO,102,,7536.0,8897.0,,4049.0,2551.0,2852.0,2221.0,1602.0,1082.0,527.0,363.0,279.0,907.0,,85.0,289.0,15130.0,82.0,54.0,17.0,776.0,210.0,174.0,23.0,,,,15948.0,60.0,15.0,7390.0,718.0,86.0,3373.0,,16433.0,20.0,6573.0,9840.0
79,2009,106190280,Los Angeles,16237 VENTURA BOULEVARD,ENCINO,91436,General Acute Care,Investor - individual,,Basic,,NO,109,,3737.0,4518.0,,674.0,790.0,1414.0,1497.0,1453.0,1064.0,497.0,323.0,454.0,89.0,,142.0,801.0,877.0,4.0,621.0,13.0,5797.0,117.0,421.0,6.0,,,,7693.0,3.0,,1640.0,1276.0,240.0,2932.0,,8255.0,204.0,7945.0,106.0
80,2009,106190298,Los Angeles,250 SOUTH GRAND AVENUE,GLENDORA,91741,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,105,,9464.0,11303.0,5.0,3809.0,3422.0,3227.0,2686.0,2567.0,1990.0,1117.0,660.0,552.0,742.0,,500.0,635.0,9189.0,23.0,175.0,22.0,10228.0,226.0,178.0,35.0,3.0,,3.0,20228.0,76.0,22.0,2020.0,2085.0,95.0,13370.0,,20772.0,2931.0,16281.0,1560.0
81,2009,106190315,Los Angeles,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,General Acute Care,Investor - Partnership,,Basic,,NO,210,,7177.0,8410.0,,3314.0,2065.0,2120.0,1708.0,1662.0,1321.0,819.0,868.0,812.0,898.0,,6006.0,23.0,8363.0,5.0,32.0,20.0,1138.0,238.0,272.0,35.0,,1.0,,14890.0,76.0,63.0,2188.0,2311.0,631.0,8671.0,,15587.0,2573.0,11035.0,1979.0
82,2009,106190323,Los Angeles,1509 EAST WILSON TERRACE,GLENDALE,91206,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,357,,12901.0,15919.0,3.0,4109.0,3616.0,4490.0,3860.0,3656.0,3006.0,1960.0,1640.0,1510.0,969.0,7.0,1555.0,841.0,8753.0,19.0,1.0,24.0,17630.0,588.0,551.0,57.0,,1.0,,26954.0,,216.0,10480.0,4638.0,459.0,9238.0,,28823.0,2250.0,25261.0,1312.0
83,2009,106190328,Los Angeles,150 WEST ROUTE 66,GLENDORA,91740,General Acute Care,Investor - Partnership,,Basic,,NO,107,,1480.0,1631.0,,560.0,462.0,543.0,388.0,390.0,319.0,158.0,74.0,56.0,161.0,,223.0,5.0,1470.0,1070.0,,3.0,340.0,51.0,105.0,4.0,1.0,,17.0,2890.0,2.0,26.0,1601.0,587.0,32.0,202.0,,3111.0,89.0,2519.0,503.0
84,2009,106190352,Los Angeles,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,104,,7222.0,7982.0,,3818.0,2479.0,2603.0,2011.0,1591.0,955.0,449.0,270.0,194.0,834.0,,639.0,191.0,13598.0,2.0,66.0,22.0,686.0,267.0,193.0,28.0,,,,14571.0,114.0,28.0,3057.0,671.0,528.0,7807.0,,15204.0,369.0,8648.0,6187.0
85,2009,106190382,Los Angeles,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,General Acute Care,Investor - Corporation,,Basic,,NO,345,,12626.0,14576.0,,696.0,2388.0,6511.0,5316.0,4639.0,3548.0,1814.0,1101.0,820.0,373.0,,2057.0,3550.0,12588.0,3.0,3033.0,23.0,5952.0,299.0,778.0,75.0,1.0,1.0,,25725.0,225.0,96.0,5715.0,3474.0,4714.0,7346.0,,27206.0,1059.0,20245.0,5902.0
86,2009,106190385,Los Angeles,15031 RINALDI STREET,MISSION HILLS,91345,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,206,,26483.0,33556.0,2.0,13781.0,8382.0,9766.0,6959.0,6036.0,4385.0,2854.0,2317.0,2161.0,3400.0,,1144.0,2445.0,42078.0,14.0,530.0,34.0,13796.0,736.0,332.0,76.0,1.0,2.0,1.0,58635.0,107.0,138.0,27254.0,6948.0,959.0,16281.0,,60041.0,500.0,46809.0,12732.0
87,2009,106190392,Los Angeles,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,380,,11592.0,13038.0,,1668.0,2198.0,5041.0,4024.0,3780.0,3236.0,1991.0,1148.0,958.0,586.0,,2343.0,4442.0,11971.0,35.0,210.0,123.0,5506.0,513.0,782.0,64.0,1.0,,,22894.0,367.0,1.0,5244.0,3280.0,593.0,7276.0,,24630.0,1588.0,14584.0,8458.0
88,2009,106190400,Los Angeles,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,582,,20834.0,24210.0,,6896.0,5325.0,7253.0,6166.0,5634.0,4605.0,2961.0,2129.0,2283.0,1792.0,,2800.0,7764.0,15066.0,43.0,2007.0,140.0,17224.0,119.0,316.0,84.0,1.0,20.0,22.0,43285.0,144.0,75.0,12391.0,5231.0,1248.0,18816.0,,45044.0,1071.0,38735.0,5238.0
89,2009,106190413,Los Angeles,210 W. SAN BERNARDINO ROAD,COVINA,91723,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,138,,5330.0,6610.0,,1356.0,1606.0,2049.0,1594.0,1795.0,1396.0,882.0,488.0,544.0,230.0,,599.0,670.0,6314.0,13.0,101.0,7.0,4236.0,206.0,210.0,29.0,3.0,,4.0,11222.0,175.0,67.0,1404.0,1885.0,160.0,6079.0,,11940.0,1079.0,9668.0,1193.0
90,2009,106190422,Los Angeles,3330 WEST LOMITA BOULEVARD,TORRANCE,90505-5073,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,361,,21704.0,28096.0,1.0,7034.0,6067.0,6429.0,6140.0,6220.0,5049.0,3794.0,3695.0,3892.0,1476.0,5.0,5652.0,6394.0,410.0,962.0,2303.0,200.0,33880.0,330.0,186.0,50.0,5.0,2.0,400.0,48313.0,1.0,495.0,7126.0,4677.0,810.0,32457.0,,49801.0,700.0,46443.0,2658.0
91,2009,106190429,Los Angeles,4867 SUNSET BOULEVARD,LOS ANGELES,90027,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,396,,28492.0,31147.0,1.0,4833.0,5625.0,9293.0,8753.0,8962.0,8576.0,5835.0,3992.0,2945.0,826.0,,6192.0,7194.0,26790.0,85.0,2286.0,2974.0,14119.0,120.0,568.0,27.0,16.0,112.0,2.0,57873.0,475.0,24.0,4795.0,9530.0,317.0,39599.0,,59640.0,1673.0,46317.0,11650.0
92,2009,106190430,Los Angeles,9400 EAST ROSECRANS AVENUE,BELLFLOWER,90706,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,0,,25822.0,34161.0,10.0,8097.0,7508.0,8781.0,8175.0,7861.0,7067.0,4907.0,3463.0,2383.0,1751.0,,3237.0,12609.0,31747.0,64.0,3046.0,174.0,9116.0,913.0,523.0,25.0,23.0,105.0,20.0,57823.0,364.0,56.0,7449.0,8122.0,111.0,39442.0,,59993.0,457.0,50105.0,9431.0
93,2009,106190431,Los Angeles,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,235,,21112.0,27086.0,1.0,4812.0,5567.0,6397.0,5876.0,6596.0,6019.0,4940.0,4129.0,2940.0,923.0,,3377.0,15003.0,13363.0,60.0,3933.0,3338.0,9125.0,646.0,547.0,25.0,25.0,145.0,8.0,46330.0,305.0,159.0,5187.0,9201.0,272.0,30771.0,,48199.0,520.0,43265.0,4414.0
94,2009,106190432,Los Angeles,13652 CANTARA STREET,PANORAMA CITY,91402,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,218,,19465.0,22872.0,2.0,4510.0,4952.0,5861.0,5178.0,5678.0,5585.0,3843.0,2999.0,2893.0,840.0,,2374.0,2063.0,12071.0,39.0,1381.0,14461.0,9950.0,211.0,336.0,40.0,7.0,52.0,6.0,41026.0,160.0,36.0,4497.0,7483.0,134.0,26020.0,,42339.0,1146.0,34627.0,6566.0
95,2009,106190434,Los Angeles,6041 CADILLAC AVENUE,LOS ANGELES,90034,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,305,,24234.0,32181.0,1.0,5067.0,5635.0,8435.0,7119.0,7568.0,7490.0,5608.0,4442.0,4034.0,1018.0,,1646.0,25578.0,11871.0,341.0,4996.0,2790.0,9194.0,528.0,397.0,53.0,19.0,43.0,1.0,54909.0,247.0,22.0,6566.0,10803.0,110.0,32618.0,,56416.0,567.0,50984.0,4865.0
96,2009,106190455,Los Angeles,43830 NORTH 10TH STREET WEST,LANCASTER,93534,General Acute Care,Investor - Corporation,,Basic,,NO,117,,8130.0,11372.0,,1709.0,2286.0,3076.0,2671.0,3081.0,2796.0,1618.0,982.0,941.0,342.0,,76.0,5163.0,2321.0,5.0,1021.0,4176.0,6740.0,137.0,1312.0,,1.0,,,17852.0,14.0,33.0,5097.0,2337.0,677.0,8482.0,,19502.0,129.0,18997.0,376.0
97,2009,106190470,Los Angeles,4101 TORRANCE BOULEVARD,TORRANCE,90503,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,315,,21120.0,26800.0,,7680.0,5549.0,7467.0,6454.0,6128.0,4542.0,2740.0,2532.0,2892.0,1936.0,,3817.0,7008.0,13725.0,41.0,2470.0,81.0,20778.0,880.0,522.0,73.0,1.0,2.0,,45985.0,123.0,330.0,11264.0,7509.0,1852.0,21042.0,,47920.0,868.0,44570.0,2482.0
98,2009,106190475,Los Angeles,1720 TERMINO AVENUE,LONG BEACH,90804,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,163,,9070.0,10822.0,,1993.0,2331.0,4161.0,3076.0,3219.0,2163.0,1090.0,628.0,905.0,326.0,,750.0,4559.0,4477.0,17.0,169.0,2.0,9918.0,841.0,396.0,68.0,,,,17398.0,36.0,122.0,5232.0,2918.0,1054.0,6364.0,,19892.0,197.0,19036.0,659.0
99,2009,106190500,Los Angeles,4650 LINCOLN BOULEVARD,MARINA DEL REY,90291,General Acute Care,Investor - Corporation,,Basic,,NO,105,,9048.0,10151.0,,1139.0,1632.0,3784.0,3335.0,3140.0,2476.0,1435.0,1014.0,1118.0,126.0,,478.0,4321.0,1704.0,184.0,2703.0,422.0,9387.0,498.0,827.0,51.0,3.0,10.0,,17641.0,130.0,33.0,1089.0,3004.0,1101.0,9772.0,,19199.0,278.0,18310.0,611.0
100,2009,106190517,Los Angeles,18321 CLARK STREET,TARZANA,91356,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,245,,10519.0,13125.0,,3665.0,2777.0,3054.0,2988.0,2847.0,2365.0,1689.0,1493.0,2115.0,651.0,,277.0,1042.0,2541.0,6.0,1277.0,80.0,18421.0,115.0,132.0,23.0,2.0,2.0,1.0,23253.0,51.0,47.0,1543.0,4736.0,279.0,12012.0,,23644.0,463.0,22462.0,719.0
101,2009,106190521,Los Angeles,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,General Acute Care,Investor - Partnership,,Basic,,NO,103,,10537.0,14984.0,,4283.0,3820.0,5277.0,3419.0,3207.0,2284.0,1006.0,679.0,497.0,1049.0,,656.0,13494.0,9481.0,63.0,316.0,157.0,1354.0,684.0,2382.0,102.0,,11.0,1.0,22096.0,23.0,16.0,11027.0,1850.0,506.0,5625.0,,25521.0,271.0,20598.0,4652.0
102,2009,106190522,Los Angeles,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,255,,10497.0,12118.0,4.0,2838.0,2444.0,3415.0,3039.0,2885.0,2484.0,1861.0,1582.0,1361.0,710.0,,1320.0,702.0,9137.0,7.0,2404.0,62.0,8987.0,202.0,467.0,33.0,4.0,4.0,,21605.0,34.0,41.0,8249.0,4093.0,1003.0,5594.0,,22619.0,4421.0,16018.0,2180.0
103,2009,106190524,Los Angeles,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,85,,5952.0,6722.0,,2080.0,2063.0,1989.0,1780.0,1741.0,1270.0,657.0,399.0,358.0,337.0,,686.0,1238.0,7834.0,11.0,67.0,12.0,2826.0,,314.0,27.0,,3.0,,11910.0,20.0,172.0,6844.0,1420.0,383.0,1233.0,,12674.0,106.0,8774.0,3794.0
104,2009,106190525,Los Angeles,2801 ATLANTIC AVENUE,LONG BEACH,90806,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II & Level II - Ped,Basic,,YES,420,,27335.0,33335.0,,15557.0,8495.0,8725.0,6515.0,6018.0,4486.0,2571.0,1686.0,1587.0,5030.0,,4722.0,14725.0,28346.0,103.0,1565.0,20.0,11189.0,537.0,3317.0,70.0,,10.0,,55981.0,282.0,327.0,9936.0,4997.0,5518.0,30995.0,,60670.0,980.0,50752.0,8938.0
105,2009,106190529,Los Angeles,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,434,,14476.0,17593.0,,4984.0,4012.0,4401.0,3616.0,3602.0,3059.0,2367.0,2031.0,2816.0,1181.0,,3715.0,2389.0,13320.0,5.0,1274.0,,11366.0,703.0,710.0,71.0,3.0,49.0,2.0,30277.0,32.0,187.0,2995.0,6834.0,719.0,16423.0,,32069.0,986.0,28989.0,2094.0
106,2009,106190534,Los Angeles,5925 SAN VICENTE BOULEVARD,LOS ANGELES,90019,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,204,,7556.0,8789.0,,947.0,1345.0,2896.0,2749.0,2948.0,2530.0,1086.0,793.0,940.0,111.0,,592.0,7743.0,2375.0,,971.0,49.0,4615.0,459.0,655.0,71.0,1.0,4.0,,14941.0,101.0,50.0,5134.0,2829.0,1013.0,3530.0,,16345.0,479.0,14931.0,935.0
107,2009,106190547,Los Angeles,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754-4780,General Acute Care,Investor - Partnership,,Basic,,NO,101,,4027.0,5872.0,,1732.0,1236.0,1520.0,1223.0,1008.0,826.0,673.0,650.0,625.0,406.0,,386.0,118.0,8573.0,,32.0,481.0,309.0,299.0,121.0,13.0,,,,9465.0,,,1654.0,1601.0,246.0,5187.0,,9899.0,61.0,5751.0,4087.0
108,2009,106190555,Los Angeles,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I & Level II - Ped,Basic,,YES,907,,25738.0,29397.0,,5393.0,3846.0,10522.0,10189.0,8276.0,6340.0,3850.0,2448.0,2849.0,1189.0,234.0,2630.0,12925.0,8349.0,76.0,627.0,286.0,30243.0,206.0,539.0,99.0,36.0,20.0,3.0,53913.0,181.0,33.0,8013.0,8137.0,2023.0,26614.0,,55136.0,1744.0,51719.0,1673.0
109,2009,106190568,Los Angeles,18300 ROSCOE BOULEVARD,NORTHRIDGE,91328,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,371,,17145.0,19996.0,6.0,6384.0,5034.0,6700.0,4823.0,4450.0,3460.0,1863.0,1406.0,1477.0,1550.0,,1763.0,2701.0,16341.0,59.0,2247.0,543.0,13493.0,475.0,318.0,76.0,4.0,,,36090.0,26.0,72.0,13037.0,5068.0,2081.0,10615.0,,37147.0,663.0,31030.0,5454.0
110,2009,106190570,Los Angeles,13222 BLOOMFIELD AVENUE,NORWALK,90650,General Acute Care,Investor - Limited Liability Company,,Basic,,NO,50,,3244.0,3619.0,,956.0,791.0,966.0,837.0,999.0,972.0,538.0,333.0,337.0,134.0,,243.0,712.0,4107.0,2.0,108.0,106.0,1585.0,1915.0,253.0,23.0,3.0,1.0,10.0,4550.0,51.0,51.0,2202.0,1350.0,187.0,1547.0,,6863.0,77.0,5644.0,1142.0
111,2009,106190587,Los Angeles,2776 PACIFIC AVENUE,LONG BEACH,90806,General Acute Care,Investor - Corporation,,Basic,,NO,84,,4160.0,5685.0,,1030.0,1164.0,1641.0,1570.0,1591.0,1429.0,623.0,316.0,233.0,248.0,,832.0,3290.0,3764.0,10.0,111.0,8.0,1830.0,14.0,960.0,11.0,,,,8783.0,1.0,22.0,5377.0,1270.0,229.0,1088.0,,9845.0,183.0,8690.0,972.0
